Source_IP,Source_port,Destination_IP,Destination_port,Protocol,Timestamp,fwd_packets_amount,bwd_packets_amount,fwd_packets_length,bwd_packets_length,max_fwd_packet ,min_fwd_packet,max_bwd_packet,min_bwd_packet,FIN_count,SYN_count,RST_count,PSH_count,silence_windows,min_fwd_inter_arrival_time,max_fwd_inter_arrival_time,mean_fwd_inter_arrival_time,min_bwd_inter_arrival_time,max_bwd_inter_arrival_time,mean_bwd_inter_arrival_time,min_bib_inter_arrival_time,max_bib_inter_arrival_time,mean_bib_inter_arrival_time,first_packet_sizes_0,first_packet_sizes_1,first_packet_sizes_2,first_packet_sizes_3,first_packet_sizes_4,first_packet_sizes_5,first_packet_sizes_6,first_packet_sizes_7,first_packet_sizes_8,first_packet_sizes_9,first_packet_sizes_10,first_packet_sizes_11,first_packet_sizes_12,first_packet_sizes_13,first_packet_sizes_14,first_packet_sizes_15,first_packet_sizes_16,first_packet_sizes_17,first_packet_sizes_18,first_packet_sizes_19,first_packet_sizes_20,first_packet_sizes_21,first_packet_sizes_22,first_packet_sizes_23,first_packet_sizes_24,first_packet_sizes_25,first_packet_sizes_26,first_packet_sizes_27,first_packet_sizes_28,first_packet_sizes_29,min_packet_size,max_packet_size,mean_packet_size,STD_packet_size,mean_delta_byte,STD_delta_byte,bandwidth_0,bandwidth_1,bandwidth_2,bandwidth_3,bandwidth_4,bandwidth_5,bandwidth_6,bandwidth_7,bandwidth_8,bandwidth_9,bandwidth_10,bandwidth_11,bandwidth_12,bandwidth_13,bandwidth_14,bandwidth_15,bandwidth_16,bandwidth_17,bandwidth_18,bandwidth_19,bpp_0,bpp_1,bpp_2,beaconning_0,beaconning_1,beaconning_2,beaconning_3,beaconning_4,beaconning_5,beaconning_6,beaconning_7,beaconning_8,beaconning_9,beaconning_10,beaconning_11,beaconning_12,beaconning_13,beaconning_14,beaconning_15,beaconning_16,beaconning_17,beaconning_18,beaconning_19,pps_fwd,pps_bwd,count_big_requests,ACK_count,label
10.100.102.20,52502,212.29.228.16,443,udp,1726525416.48549,416,561,360,487,1292,73,1292,65,0,0,0,0,10,0.0,4.4892270565033,0.019885687300792,0.0,4.50409698486328,0.014676261925655,0.0,4.50409698486328,0.016894400058774,1292,1292,-1292,-1292,-1292,-1292,-1175,82,82,79,125,-83,114,1288,1288,407,-572,-158,-65,75,75,-69,75,-627,-1288,79,-1112,-1287,-1292,-1292,65,1292,771.279811097993,599.09214540279,102.216312056738,328.452384030813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302785,185039,165450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1023253408925,86.7162012250407,7,847,VOD
10.100.102.20,62140,82.166.22.12,443,udp,1726535608.09695,919,1184,294,382,1292,73,1292,63,0,0,0,0,7,0.0,10.3792459964752,0.027829393857971,0.0,10.2872369289398,0.02157536149025,0.0,10.3792459964752,0.024308340922459,1292,1292,-1292,-1292,-1292,-1161,-1292,81,83,81,125,114,1288,1288,850,-158,76,-573,-65,-69,-627,-1207,-1287,-1292,-1292,-1292,-1292,-1292,-1292,-1292,65,1292,758.849112426036,601.209804238279,98.0711111111111,323.245441861058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.81297305336,1323.76379491967,5,676,VOD
10.10.0.127,56364,185.226.55.191,443,tcp,1728385092.00366,3635,7081,6,8,2131,60,1434,60,0,2,0,6,3,0.0,16.6559340953827,0.008756959815465,0.0,16.655210018158,0.004498079088747,0.0,16.6559340953827,0.005942744210212,66,-66,60,1780,-60,-60,-1434,-1434,60,-271,134,-333,-333,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1780,439.357142857143,592.724533361813,539.538461538462,684.199994983992,0,63728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.800927137595,19.7345695167933,1,13,VOD
10.100.102.20,59500,82.166.22.14,443,udp,1726548669.91257,163,184,130,153,1334,60,1466,60,0,0,0,0,2,0.0,6.53590893745422,0.047060551087549,0.0,6.57536602020264,0.041583124710166,0.0,6.57536602020264,0.044156094449398,1292,1292,-1292,-1292,-1175,-1292,-1292,83,83,82,125,116,1288,1288,876,-1292,206,-158,-572,-65,-69,-627,75,75,75,-465,-1288,-1292,-1292,-1287,65,1292,733.339222614841,600.468555075727,140.709219858156,372.504948589284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131247,76288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.57443437794,992.822218921729,6,283,VOD
10.10.0.127,51037,95.142.206.173,443,tcp,1728379356.68141,7917,0,14,24,2068,60,1434,60,2,2,1,14,5,0.0,11.5418989658356,0.008639920671826,0.0,0.0,0.0,0.0,11.5418989658356,0.008639920671826,66,-66,60,1813,-60,-60,-1434,-1434,60,-581,134,844,-60,-60,-333,-333,-631,-1434,-1434,-1434,60,-1434,-1434,-1434,60,-1434,-1434,60,-1434,-1206,60,1813,600.657894736842,636.855939932373,533.783783783784,625.381705500626,0,64348,31551,31551,0,31551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15769,6612,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22927171987794,0.393037234076468,2,37,VOD
10.10.0.127,50287,185.226.52.189,443,tcp,1728378534.77569,2119,4301,957,1932,2163,60,1434,60,1,2,1,697,30,5.00679016113281e-06,2.01385807991028,0.002457514412283,0.0,2.10007500648499,0.001188956978875,0.0,2.10007500648499,0.001607659969746,66,-66,60,1780,-60,-60,-1434,-1434,60,-270,134,869,-60,-333,-333,60,-60,-879,-1084,60,872,-60,-725,-1434,-1434,60,-1434,-1434,-1434,-1434,60,1780,978.346486673589,638.270027462262,819.532548476454,660.420004272349,0,63728,0,32038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258738,916064,540578,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.718049713345,370.891611333525,9,2888,VOD
10.100.102.20,49376,212.143.195.14,443,tcp,1726533297.27971,203,316,12,10,1334,60,1506,60,1,2,0,4,3,0.0,7.24052500724793,0.044229399394519,0.0,51.0614771842957,0.189966215363032,0.0,51.0614771842957,0.132963183298276,66,-66,60,1334,619,1334,-60,-1506,66,-1506,-213,-1506,66,66,60,-66,-1506,66,118,-60,-60,60,0,0,0,0,0,0,0,0,60,1506,475.636363636364,608.602837015356,730.380952380952,650.084571508491,0,65020,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10344,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199859977911212,0.166549981592677,3,21,VOD
10.10.0.127,58212,95.142.206.162,443,tcp,1728386988.66896,3076,6498,2292,4918,2099,60,1434,60,1,2,1,1891,28,6.91413879394531e-06,2.75223708152771,0.002400703253455,0.0,2.82283616065979,0.001126249594555,0.0,2.82283616065979,0.001535714755906,66,-66,60,2099,-60,-310,134,899,-60,-60,-641,-1434,-1434,-1434,-1434,60,-1434,60,-1434,-1434,-1434,60,-1434,60,-1434,60,-1434,-1434,60,-1434,60,2099,994.309153952843,637.015255087664,855.359134415314,659.321260472591,0,64348,0,32063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2447351,1963573,1565216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.245096730703,734.363606335775,13,7209,VOD
10.10.0.127,60836,128.139.199.9,443,tcp,1728353345.31545,14302,36830,14302,36831,1846,60,1434,60,0,2,0,16492,515,5.00679016113281e-06,3.66493201255798,0.005633448690922,0.0,3.6696138381958,0.00218757143365,0.0,3.6696138381958,0.003151408884434,66,-66,60,1846,-60,-60,-1434,-1434,-991,60,134,146,655,-60,-60,-341,-341,60,-60,-115,-85,85,60,-60,-279,-649,60,302,302,-60,60,1846,1045.7299591262,616.663498484453,758.897676601737,680.046677820563,0,63728,0,523,0,523,0,523,0,523,0,523,0,523,0,1547,0,1547,0,1547,3318502,3298593,3282791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.453267822567,456.98373004985,10,51132,VOD
10.100.102.20,51682,62.90.229.12,443,udp,1726553692.98755,30,30,15,14,1334,60,1506,60,0,0,0,24,4,0.0,0.013114929199219,0.001626165707906,0.0,0.020318031311035,0.001687367757161,0.0,0.020318031311035,0.001656766732534,1292,1292,-1292,-1292,-1292,-1292,-1170,83,82,83,125,116,746,137,-83,-572,-158,-69,-175,75,75,75,79,-63,-69,-63,79,-65,74,0,63,1292,416.137931034483,506.290752238885,136.571428571429,259.621899331017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9484,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.021040019171,187.619637351226,3,27,VOD
10.100.102.20,49549,212.143.195.15,443,tcp,1726533428.49628,1601,2080,10,9,1334,60,1466,60,0,2,0,4,4,0.0,11.6224820613861,0.028227815175339,0.0,11.6128308773041,0.020900963934568,0.0,11.6224820613861,0.024087676468248,66,-66,60,1334,587,-60,-332,-1466,-1466,-1466,66,66,60,118,-332,66,-60,60,-66,0,0,0,0,0,0,0,0,0,0,0,60,1466,410.368421052632,545.337096185886,328.666666666667,468.711116905831,0,65020,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7671,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221250807804956,0.19912572702446,2,18,VOD
10.10.0.127,53675,185.226.53.133,443,tcp,1728382205.1453,2,0,326,772,2164,60,1434,60,2,2,1,298,10,5.50746917724609e-05,5.50746917724609e-05,2.75373458862305e-05,0.0,0.0,0.0,0.0,5.50746917724609e-05,2.75373458862305e-05,66,-66,60,1812,-60,-1434,-1434,-272,60,134,882,-60,-60,-333,-333,60,-899,-1434,-1434,-1434,-1434,60,-1434,-1434,-1434,60,-1434,-1434,-1434,60,60,1812,1016.64571948998,630.625538164399,799.307201458523,675.910425873214,0,32120,0,28593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313104,311064,298294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58036841769324,15.5829583388318,2,1097,VOD
10.100.102.20,60386,62.90.229.12,443,udp,1726542946.02923,1288,1653,643,843,1334,60,1506,60,0,0,0,0,11,0.0,13.9408671855927,0.019568087706655,0.0,13.6951830387115,0.015220606175611,0.0,13.9408671855927,0.017124569525487,1292,1292,-1292,-1292,-1292,83,-1162,-1292,83,82,79,125,113,1288,1288,1043,-1292,-83,-572,-158,-65,-69,-627,-496,-1288,203,75,75,75,81,65,1292,760.511440107672,601.384543909952,135.191919191919,377.152192934149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.16816618606,1658.68859112729,6,1486,VOD
10.100.102.20,64003,62.0.80.19,443,tcp,1726558101.257,1163,1589,8,8,1334,60,1466,60,0,2,0,3,3,0.0,16.1026089191437,0.038811208047646,0.0,16.0790510177612,0.025922717501939,0.0,16.1026089191437,0.03136941608648,66,-66,60,1334,523,-60,-1466,-1466,-1466,-333,66,60,118,-60,60,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1466,454.375,578.655972383419,365.866666666667,505.037274751962,0,65020,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7144,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177215426000192,0.177215426000192,2,15,VOD
10.100.102.20,61318,62.0.80.18,443,udp,1726527223.36006,222,285,20,19,1334,60,1506,60,0,0,0,12,7,0.0,3.34365296363831,0.031492409405408,0.0,3.37655186653137,0.024460873687477,0.0,3.37655186653137,0.027539770984085,1292,1292,-1292,-1292,-1292,-1167,-1292,81,83,82,125,113,747,137,-158,-573,-69,-175,-69,-63,-63,75,73,77,79,73,74,-65,116,116,63,1292,329.025641025641,461.078028169296,107.894736842105,245.274689134843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11973,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84851913887507,2.70609318193132,3,37,VOD
10.100.102.20,65366,82.166.78.14,443,udp,1726540141.82056,313,323,19,18,1292,73,1292,63,0,5,0,18,6,0.0,3.32131910324097,0.022021734676422,0.0,3.38158202171326,0.021205101958,0.0,3.38158202171326,0.02160699824867,1292,1292,-1292,-1292,-1292,-1292,-1162,1292,81,82,125,110,747,137,-158,-573,75,73,-69,-175,-63,-69,-63,77,77,-65,74,116,116,-79,63,1292,375.945945945946,491.180538501358,115.027777777778,250.173771397126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13099,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75119181707665,2.60639224775682,4,30,VOD
10.10.0.127,49321,84.17.50.8,443,tcp,1728377888.65788,3297,7502,75,133,1877,60,1434,60,0,2,0,75,10,1.38282775878906e-05,25.7631301879883,0.014273781323744,0.0,7.04573106765747,0.002838615321121,0.0,25.7631301879883,0.006329840648526,66,-66,60,1785,-60,-60,-1434,-1434,-92,60,134,146,539,-365,-365,60,-116,-85,60,85,-757,60,177,-60,-1434,-1434,60,-1434,-1434,60,60,1785,866.120192307692,667.073596141531,830.724637681159,659.528023688657,0,63728,386,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148009,25694,6324,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59032320426571,2.82017314889786,2,207,VOD
10.10.0.127,53029,95.142.206.162,443,tcp,1728381612.55509,528,1530,47,82,2164,60,1434,60,0,4,0,52,19,7.15255737304688e-06,0.087015867233276,0.002834003983122,0.0,0.086967945098877,0.000978818282582,0.0,0.087015867233276,0.001454784293216,66,66,-66,60,1812,-66,66,-60,-1434,-1434,-581,60,134,-60,-333,-333,60,888,-60,-630,-1434,60,-1434,-1434,-1434,60,-1434,-1434,60,-1434,60,1812,842.054263565892,630.855200404317,775.703125,602.165030838918,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46979,24294,23227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9747659428885,22.6368256875927,7,127,VOD
10.100.102.20,59900,82.166.22.14,443,udp,1726557520.0735,658,957,188,324,1334,60,1506,60,0,0,0,0,14,0.0,3.90494298934937,0.014527273757842,0.0,3.92561507225037,0.009988867252473,0.0,3.92561507225037,0.011837951760543,1292,1292,-1292,-1292,-1292,-1292,-1167,81,82,125,110,1288,1288,859,-573,-158,74,-65,-69,-627,-500,-1288,-1292,-1292,-1292,-1292,-1292,77,75,73,65,1292,845.193359375,583.355236329269,101.025440313112,328.055907450934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.829192792076,635.641800343791,5,512,VOD
192.168.1.25,52319,213.57.24.138,443,tcp,1726186166.43728,7908,16699,7774,16426,1794,60,1514,60,0,2,0,3157,210,5.96046447753906e-06,3.11665487289429,0.005229351040566,0.0,3.12592506408691,0.002475865323127,0.0,3.12592506408691,0.003360758445145,66,-66,60,1794,-60,-60,-1514,-1514,-854,60,134,890,-60,-60,-357,-357,60,-964,-1124,-96,-88,60,-88,66,881,-60,-1512,882,-60,-271,60,1794,942.254752066116,678.08211521719,331.903136493244,536.961928605063,0,63727,0,3605,0,3605,0,3605,0,3605,0,3605,0,3605,0,3605,0,0,0,0,2701004,2228303,1720602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.977542512437,397.185376036697,30,24199,VOD
10.10.0.127,50186,95.142.206.163,443,tcp,1728378477.20876,238,935,18,33,2164,60,1434,60,1,2,1,18,4,0.0,0.043298959732056,0.001942121682047,0.0,0.022320985794067,0.000488375342466,0.0,0.043298959732056,0.000783338367888,66,-66,60,2131,-60,-60,-310,134,868,-60,-60,-344,-1434,-1434,60,-1434,60,-1434,-1434,-1434,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,60,2131,829.078431372549,686.134693320438,809.32,688.34658247136,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0071860067958,67.8465076791257,2,50,VOD
10.100.102.20,59793,62.0.80.12,443,tcp,1726529994.55436,27,27,8,8,1334,60,1506,60,0,2,0,4,5,0.0,0.262337923049927,0.016857888963488,0.0,0.260679960250854,0.016014222745542,0.0,0.262337923049927,0.016436055854515,66,-66,60,1334,555,1334,-60,-1506,-1506,66,-1506,60,-66,-212,118,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1506,535.9375,620.799531728037,679.2,627.309833070283,0,65020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8185,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3134391816133,17.3134391816133,3,15,VOD
10.100.102.20,56653,173.194.187.104,443,udp,1726533213.549,2370,3002,1278,1674,1292,73,1292,64,0,0,0,0,40,0.0,13.9164388179779,0.038921198764431,0.0,13.9178841114044,0.030726257838225,0.0,13.9178841114044,0.034341672952727,1292,1292,-1292,-1292,-1292,-1292,-1288,81,81,125,110,1288,1288,1034,-572,-158,-65,-69,-627,-1288,74,77,-1292,73,-1292,-1292,73,-1292,-1292,-1292,65,1292,759.469173441734,601.521641867597,145.286682480515,389.993501265104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323728,297081,293418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2923738549887,37.0590249086472,8,2952,VOD
10.100.102.20,59251,82.166.78.14,443,udp,1726528964.37868,29,29,13,14,1334,60,1506,60,0,0,0,19,5,0.0,0.071131944656372,0.005274591774776,0.0,0.075851917266846,0.004155348087179,0.0,0.075851917266846,0.004714969930978,1292,1292,-1292,-1292,-1292,-1166,-1292,83,83,81,125,113,747,137,-573,-158,73,-69,-175,-63,-69,-63,77,77,-1292,75,-65,0,0,0,63,1292,485.777777777778,534.958242284063,245.730769230769,394.706469095152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2194452919554,85.313248775952,3,25,VOD
10.10.0.127,54543,95.142.206.162,443,tcp,1728383036.93545,7647,15399,25,42,2163,60,1434,60,0,2,0,24,7,5.00679016113281e-06,17.0873119831085,0.006957662609086,0.0,17.2664380073547,0.002679189293948,0.0,17.2664380073547,0.004098849340848,66,-66,60,1876,-60,-60,-1434,-1434,60,-581,134,889,-60,-60,-333,-908,60,-1434,-1434,-1434,60,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,60,1876,788.731343283582,658.436016272698,832.060606060606,634.848010414229,0,64348,31556,31556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52653,126,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546964622701521,0.918900566138555,3,66,VOD
10.100.102.20,54944,212.143.195.15,443,udp,1726551017.09608,1267,1651,431,526,1334,60,1506,60,0,0,0,0,10,0.0,10.9239890575409,0.020994285758123,0.0,10.9498620033264,0.016105824279323,0.0,10.9498620033264,0.018228401624642,1292,1292,-1292,-1292,-1292,-1178,-1292,83,83,82,125,114,1288,1288,972,-1292,-572,-158,-65,-69,-627,-1288,-461,-1287,-1292,-1292,-1292,-1292,-1292,-1292,65,1292,737.776384535005,602.537062207493,68.0889121338912,267.552742703388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221.3371095629,1490.54134484939,6,957,VOD
192.168.1.23,60876,13.226.2.14,443,tcp,1728098077.49468,4158,6795,4158,6796,1813,60,1494,60,0,2,0,1247,56,2.86102294921875e-06,8.30331993103027,0.014344353983183,0.0,8.33284711837769,0.008774979698737,0.0,8.33284711837769,0.010889236822331,66,-66,60,1813,-60,-1494,-1494,-1494,-344,60,118,146,646,-60,-200,-125,60,85,-1494,60,-1494,-1494,-1494,-363,60,285,-60,-1494,66,-1494,60,1813,948.2680299434,691.723134328263,163.455309047749,446.754217860647,0,65018,0,3954,0,3915,0,3903,0,3892,0,3881,0,3870,0,3858,0,3847,0,3836,3768431,545209,376025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.6659915144736,113.864857703791,33,10953,VOD
192.168.1.25,51910,213.57.24.217,443,tcp,1726186014.73073,2875,7721,2748,7376,2113,60,1514,60,0,2,0,1317,81,5.96046447753906e-06,0.421686887741089,0.002464949898098,0.0,0.341743946075439,0.000916401349638,0.0,0.421686887741089,0.001336567174178,66,-66,60,1890,-60,-1514,-1514,-854,60,134,909,-60,-60,-60,-357,-357,60,-964,-1123,-96,-88,60,-88,66,900,-60,-1512,901,-60,-1514,60,1890,1027.85687475306,652.240624797674,304.208436234318,515.833187693832,0,63727,0,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484901,2296989,1865974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.765912529287,1040.81563712373,12,10123,VOD
10.100.102.20,62846,82.166.22.14,443,tcp,1726549152.59214,30,26,9,8,1334,60,1506,60,0,2,0,3,3,0.0,0.015332937240601,0.001709405581156,0.0,0.009689092636108,0.001478231870211,0.0,0.015332937240601,0.001602074929646,66,-66,60,1334,523,-60,-60,-1506,-1506,-212,-1506,66,66,66,60,118,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1506,431.470588235294,583.6499875426,509.375,605.389737586458,0,65020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.108859393638,141.430097238789,2,16,VOD
10.100.102.20,64026,62.0.80.17,443,udp,1726547483.65869,566,731,91,128,1334,60,1506,60,0,0,0,0,4,0.0,3.56621384620666,0.015011908308777,0.0,3.73991799354553,0.011600108218421,0.0,3.73991799354553,0.013088989368106,1292,1292,-1292,-1167,-1292,-1292,-1292,83,82,125,111,1288,1288,877,194,-158,-573,-65,-69,-627,-1288,-1292,-1292,75,73,-1292,-1292,-1292,77,73,65,1292,778.675799086758,595.261870087885,206.587155963303,443.327207653715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.346837208565,654.553792996663,5,219,VOD
10.10.0.233,57164,128.139.199.9,443,tcp,1727312764.27171,2315,9229,2315,9230,1888,60,1434,60,0,2,0,3362,540,9.05990600585938e-06,3.75523018836975,0.027214004772013,0.0,3.75944495201111,0.006825799556579,0.0,3.75944495201111,0.010914390605932,66,-66,60,1888,-60,-60,-1434,-1434,-1157,60,134,146,689,-60,-60,-357,-60,-357,60,-115,-85,60,85,-85,66,-60,-608,-1221,-1434,-1434,60,1888,1120.02953659593,557.359255980945,532.897609147609,638.016878971796,0,63728,0,11,0,523,0,523,0,523,0,523,0,523,0,523,0,523,0,523,757510,720920,709062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7396961782253,146.482676339101,75,11544,VOD
10.10.0.127,50170,95.142.206.166,443,tcp,1728378475.4456,214,653,64,226,2164,60,1434,60,1,2,1,114,11,5.00679016113281e-06,0.023442983627319,0.002238817304094,0.0,0.02217698097229,0.000744506739548,0.0,0.023442983627319,0.001113344641293,66,-66,60,1780,-60,-1434,-1434,-581,60,134,848,-60,-60,-333,-333,-344,-1434,-1434,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,60,1780,1106.4724137931,581.504310415757,564.124567474049,672.429061399366,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177642,143235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2048001849935,336.191950653258,2,289,VOD
10.10.0.127,55256,185.226.53.133,443,tcp,1728383800.22856,484,1166,15,31,2163,60,1434,60,0,2,0,17,3,5.96046447753906e-06,0.007185935974121,0.001349060003423,0.0,0.004694938659668,0.000561097882829,0.0,0.007185935974121,0.000792233438203,66,-66,60,2163,-60,-60,-310,134,856,-60,-60,-657,-1434,-1434,-1434,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,-1434,-1434,60,2163,835.913043478261,680.065624265871,747.466666666667,686.468696381059,0,32120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5249895651367,83.7516451012826,2,45,VOD
10.100.102.20,51682,82.166.78.13,443,udp,1726540144.24843,1871,2613,1319,2117,1334,60,1506,60,0,0,0,0,44,0.0,8.88298583030701,0.02752465949474,0.0,8.87597894668579,0.019692894694361,0.0,8.88298583030701,0.022960787634037,1292,1292,-1292,-1292,-1292,-1292,-1167,82,82,125,112,1288,1288,925,-573,-158,74,-65,-69,-627,77,72,-66,-1292,-1288,75,73,-1292,-347,-1287,65,1292,816.31490104773,591.251691951463,154.671324599709,398.821522330581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647209,507910,490495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8793029390279,43.1413831098727,32,3436,VOD
10.10.0.127,57759,95.142.206.162,443,tcp,1728386614.19419,702,1541,12,29,2164,60,1434,60,1,2,1,16,7,5.00679016113281e-06,0.013489007949829,0.001052884634404,0.0,0.011557817459107,0.000479988894008,0.0,0.013489007949829,0.000659290191269,66,-66,60,2067,-60,-60,-310,134,868,-60,-60,-344,-1434,60,-1434,-1434,60,-1434,-1434,60,-1434,-1434,-1434,60,-1434,-1434,60,60,-1434,60,60,2067,881.048780487805,675.781821885729,596.25,689.99883152075,0,64348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2679827828259,82.8142917251625,2,40,VOD
10.10.0.127,50528,185.226.53.133,443,tcp,1728378778.60153,7272,14859,174,427,2131,60,1434,60,1,2,1,220,28,2.14576721191406e-06,3.13161611557007,0.006929901829123,0.0,3.23355388641357,0.003387225926568,0.0,3.23355388641357,0.004551309753028,66,-66,60,1844,-60,-60,-1434,-1434,-270,60,134,-60,-333,-333,60,872,-60,-887,-1434,-1434,60,-1434,-1434,-1434,-1434,-1434,-1434,60,-1434,-1434,60,1844,1007.11813643927,618.55880025392,740.063333333333,660.962129012615,0,32120,0,30740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364386,69252,42825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03981229106487,9.91379223152127,11,600,VOD
